space,time,day,poi,type,root_type,rating,weather,tid,label
40.7678608809452 -73.9161790956525,1068,Monday,Caverna Do Rodrigo,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2291,84
40.7662253023685 -73.9107155799866,1158,Monday,Rod's Apt,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2291,84
40.7660840307868 -73.9193711377231,1178,Monday,El Rey Del Taco Truck,Food Truck,Food,8.7,Clouds,2291,84
40.7679729769926 -73.9160183439470,1199,Tuesday,Work #4 Mario Sotirov,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2291,84
40.7679490000000 -73.9161210000000,1199,Tuesday,25-64 35th Street,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2291,84
40.8675248875000 -73.9244191000000,357,Wednesday,This Guy Next To Me Smells Like A Dumpster,Government Building,Professional & Other Places,-1.0,Clouds,2291,84
40.7666236508633 -73.9221210743950,358,Wednesday,Pacific Palisades #1R,Home (private),Residence,-1.0,Clouds,2291,84
40.7668855209038 -73.9216294884682,358,Wednesday,Tastee Corner,Diner,Food,5.2,Clouds,2291,84
40.7668501517328 -73.9216043878006,358,Wednesday,KU jayhawkapocalypse,College Basketball Court,College & University,-1.0,Clouds,2291,84
40.7666965975005 -73.9214873313904,358,Wednesday,MTA Subway - 30th Ave (N/W),Metro Station,Travel & Transport,-1.0,Clouds,2291,84
40.7527410080238 -73.9733079722472,437,Wednesday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Clouds,2291,84
40.7531545627098 -73.9736048532768,479,Wednesday,Kinneys park,Parking,Professional & Other Places,-1.0,Clouds,2291,84
40.7525451616761 -73.9733580577815,480,Wednesday,Blarney Stone,Bar,Nightlife Spot,-1.0,Clouds,2291,84
40.7530716014474 -73.9734671069929,600,Wednesday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clouds,2291,84
40.7531259619306 -73.9737942542562,605,Wednesday,Facebook Mobile Hack NYC,Coworking Space,Professional & Other Places,-1.0,Clouds,2291,84
40.7530478920311 -73.9736278109812,606,Wednesday,"At work busy as hell, pulling my hair!!!....how long till Friday??",Office,Professional & Other Places,-1.0,Clouds,2291,84
40.7537535162386 -73.9737081629250,938,Wednesday,New York Public Library - Grand Central,Library,Professional & Other Places,-1.0,Clear,2291,84
40.7538250000000 -73.9737990000000,938,Wednesday,Udon West - Midtown East,Udon Restaurant,Food,8.0,Clear,2291,84
40.7528567554950 -73.9736737263818,939,Wednesday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clear,2291,84
40.7676322407311 -73.9175110332453,994,Wednesday,El Omda,Middle Eastern Restaurant,Food,7.0,Clear,2291,84
40.7666236508633 -73.9221210743950,359,Thursday,Pacific Palisades #1R,Home (private),Residence,-1.0,Clear,2291,84
40.7668855209038 -73.9216294884682,359,Thursday,Tastee Corner,Diner,Food,5.2,Clear,2291,84
40.7668501517328 -73.9216043878006,359,Thursday,KU jayhawkapocalypse,College Basketball Court,College & University,-1.0,Clear,2291,84
40.7666478429867 -73.9208811521530,360,Thursday,Dunkin' Donuts,Donut Shop,Food,6.0,Clear,2291,84
40.7666965975005 -73.9214873313904,360,Thursday,MTA Subway - 30th Ave (N/W),Metro Station,Travel & Transport,-1.0,Clear,2291,84
40.7568600000000 -73.9296780000000,366,Thursday,Tantra Lounge,Lounge,Nightlife Spot,7.9,Clear,2291,84
40.7720656157200 -73.9059710989441,367,Thursday,Good Morning Sleepy Word,Comedy Club,Arts & Entertainment,-1.0,Clear,2291,84
40.7528567554950 -73.9736737263818,431,Thursday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clouds,2291,84
40.7530478920311 -73.9736278109812,431,Thursday,"At work busy as hell, pulling my hair!!!....how long till Friday??",Office,Professional & Other Places,-1.0,Clouds,2291,84
40.7527410080238 -73.9733079722472,432,Thursday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Clouds,2291,84
40.7528567554950 -73.9736737263818,519,Thursday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clouds,2291,84
40.7531259619306 -73.9737942542562,526,Thursday,Facebook Mobile Hack NYC,Coworking Space,Professional & Other Places,-1.0,Clouds,2291,84
40.7532450000000 -73.9733970000000,767,Thursday,MDTF office,Office,Professional & Other Places,-1.0,Clear,2291,84
40.7511664763887 -73.9406490325928,1036,Thursday,Scandals NY Gentlemen's Club,Strip Club,Nightlife Spot,-1.0,Clear,2291,84
40.7512672178343 -73.9397163025759,1037,Thursday,Our Tempurpedic,Event Space,Professional & Other Places,-1.0,Clear,2291,84
40.7679729769926 -73.9160183439470,1062,Thursday,Work #4 Mario Sotirov,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2291,84
40.7679182068414 -73.9159724148639,1062,Thursday,Chez MoScoe,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2291,84
40.7678608809452 -73.9161790956525,1062,Thursday,Caverna Do Rodrigo,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2291,84
40.7673791569386 -73.9181184768677,332,Friday,Favela Grill,Brazilian Restaurant,Food,8.8,Clear,2291,84
40.7676322407311 -73.9175110332453,333,Friday,El Omda,Middle Eastern Restaurant,Food,7.0,Clear,2291,84
40.7670557498932 -73.9170184400000,333,Friday,Rapture Lounge,Lounge,Nightlife Spot,-1.0,Clear,2291,84
40.7523002736096 -73.9756518602371,371,Friday,Joe Coffee,Coffee Shop,Food,8.5,Clear,2291,84
40.7524141195785 -73.9753209341317,371,Friday,Graybar,Construction & Landscaping,Shop & Service,7.3,Clear,2291,84
40.7527410080238 -73.9733079722472,426,Friday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Clear,2291,84
40.7548393383649 -73.9686688832630,499,Friday,La Cava Wine Bar,Wine Bar,Nightlife Spot,8.3,Clear,2291,84
40.7537535162386 -73.9737081629250,517,Friday,New York Public Library - Grand Central,Library,Professional & Other Places,-1.0,Clear,2291,84
40.7530716014474 -73.9734671069929,594,Friday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clear,2291,84
40.7515914313463 -73.9741214009634,650,Friday,Starbucks,Coffee Shop,Food,6.7,Clear,2291,84
40.7532289124202 -73.9731514380538,692,Friday,TV of Tomorrow Conference,Meeting Room,Professional & Other Places,-1.0,Clear,2291,84
40.7532067598819 -73.9733351000449,906,Friday,Hotel 48LEX Lounge,Hotel Bar,Nightlife Spot,6.6,Clear,2291,84
40.7527522528278 -73.9735876349967,945,Friday,TIA CREF Cafeteria,Building,Professional & Other Places,-1.0,Clear,2291,84
40.7550206270677 -73.9733465789136,1019,Friday,"The Lexington NYC, Autograph Collection",Hotel,Travel & Transport,6.6,Clear,2291,84
40.7525451616761 -73.9733580577815,1033,Friday,Blarney Stone,Bar,Nightlife Spot,-1.0,Clear,2291,84
40.7679111984321 -73.9160585318858,1309,Tuesday,"Beagle Kitten Outpost 10, Queens Division",Office,Professional & Other Places,-1.0,Clouds,2293,84
40.7678608809452 -73.9161790956525,1310,Tuesday,Caverna Do Rodrigo,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2293,84
40.7680121025554 -73.9159207446324,592,Wednesday,I Whupped Gaby,Sports Bar,Nightlife Spot,-1.0,Clouds,2293,84
40.7680188317024 -73.9160355673503,594,Wednesday,the nicest morning!,Garden Center,Shop & Service,-1.0,Clouds,2293,84
40.7489093340470 -73.9650701370298,1265,Wednesday,Halloweenpocalypse 2012,Cemetery,Outdoors & Recreation,-1.0,Clouds,2293,84
40.7913866188834 -74.1023599001780,1265,Wednesday,Halloweenapaloozafest2012,Comedy Club,Arts & Entertainment,-1.0,Clouds,2293,84
40.7680188317024 -73.9160355673503,1266,Wednesday,the nicest morning!,Garden Center,Shop & Service,-1.0,Clouds,2293,84
40.7680121025554 -73.9159207446324,1266,Wednesday,I Whupped Gaby,Sports Bar,Nightlife Spot,-1.0,Clouds,2293,84
40.7666965975005 -73.9214873313904,554,Friday,MTA Subway - 30th Ave (N/W),Metro Station,Travel & Transport,-1.0,Clouds,2293,84
40.7528567554950 -73.9736737263818,610,Friday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clouds,2293,84
40.7530716014474 -73.9734671069929,610,Friday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clouds,2293,84
40.7671313476379 -73.9167819133651,360,Monday,Triboro Laundromat,Laundry Service,Shop & Service,7.0,Clouds,2294,84
40.7504756227248 -73.9402842521667,360,Monday,MTA Subway - Queensboro Plaza (N/W/7),Metro Station,Travel & Transport,-1.0,Clouds,2294,84
40.7527410080238 -73.9733079722472,797,Monday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Clouds,2294,84
40.7530716014474 -73.9734671069929,798,Monday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clouds,2294,84
40.7528567554950 -73.9736737263818,803,Monday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clouds,2294,84
40.7544930000000 -73.9772150000000,803,Monday,Vander Bar,Hotel Bar,Nightlife Spot,4.9,Clouds,2294,84
40.7527522528278 -73.9735876349967,861,Monday,TIA CREF Cafeteria,Building,Professional & Other Places,-1.0,Clear,2294,84
40.7527410080238 -73.9733079722472,930,Monday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Clear,2294,84
40.7531545627098 -73.9736048532768,932,Monday,Kinneys park,Parking,Professional & Other Places,-1.0,Clear,2294,84
40.7657414000000 -73.9145084000000,1082,Monday,7W,Building,Professional & Other Places,-1.0,Clear,2294,84
40.7658596400497 -73.9145779609680,1083,Monday,Irish Rover,Pub,Nightlife Spot,8.5,Clear,2294,84
40.6757879516210 -73.9958151502776,1168,Monday,Where Good Intentions Go To Die,Other Nightlife,Nightlife Spot,-1.0,Clouds,2294,84
40.7594086500000 -73.9271323200000,1230,Monday,The Rock N' Roll Hotel,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2294,84
40.7679469595098 -73.9159035212189,1045,Tuesday,Breaking Bad,Laundry Service,Shop & Service,-1.0,Clear,2294,84
40.7678608809452 -73.9161790956525,1045,Tuesday,Caverna Do Rodrigo,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2294,84
40.7671313476379 -73.9167819133651,1126,Tuesday,Triboro Laundromat,Laundry Service,Shop & Service,7.0,Clear,2294,84
40.8676250000000 -73.9243020000000,336,Wednesday,Sons Of Anarchy Nyc,Home (private),Residence,-1.0,Clouds,2294,84
40.7563340000000 -73.9290672540665,336,Wednesday,Copacabana Brazilian Restaurant,Brazilian Restaurant,Food,8.3,Clouds,2294,84
40.7562623163627 -73.9299631118774,337,Wednesday,Subway Sandwiches,Sandwich Place,Food,6.0,Clouds,2294,84
40.7526700742566 -73.9329886436462,337,Wednesday,Zante,Restaurant,Food,-1.0,Clouds,2294,84
40.7530478920311 -73.9736278109812,489,Wednesday,"At work busy as hell, pulling my hair!!!....how long till Friday??",Office,Professional & Other Places,-1.0,Clouds,2294,84
40.7532067598819 -73.9733351000449,497,Wednesday,Hotel 48LEX Lounge,Hotel Bar,Nightlife Spot,6.6,Clouds,2294,84
40.7532450000000 -73.9733970000000,650,Wednesday,MDTF office,Office,Professional & Other Places,-1.0,Clouds,2294,84
40.7515117962067 -73.9740984433179,769,Wednesday,Café Hestia,Sandwich Place,Food,6.9,Rain,2294,84
40.7515914313463 -73.9741214009634,770,Wednesday,Starbucks,Coffee Shop,Food,6.7,Rain,2294,84
40.7516560000000 -73.9740750000000,770,Wednesday,Naya Express,Lebanese Restaurant,Food,8.4,Rain,2294,84
40.7528084533503 -73.9737024235016,770,Wednesday,Midtown Hardware,Hardware Store,Shop & Service,7.1,Rain,2294,84
40.6735577100987 -74.0006327810760,487,Thursday,Good Morning Foursquare Land,Home (private),Residence,-1.0,Fog,2294,84
40.7668501517328 -73.9216043878006,372,Friday,KU jayhawkapocalypse,College Basketball Court,College & University,-1.0,Clear,2294,84
40.7667458146580 -73.9209720000000,373,Friday,Chase Bank,Bank,Shop & Service,5.4,Clear,2294,84
40.7705929544629 -73.9183463601422,373,Friday,Opa! Opa!,Home (private),Residence,-1.0,Clear,2294,84
40.7666965975005 -73.9214873313904,373,Friday,MTA Subway - 30th Ave (N/W),Metro Station,Travel & Transport,-1.0,Clear,2294,84
40.7528567554950 -73.9736737263818,425,Friday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clear,2294,84
40.7526123576011 -73.9735704167150,470,Friday,CFSC CHECKSCASHED,Check Cashing Service,Shop & Service,-1.0,Clear,2294,84
40.7527410080238 -73.9733079722472,758,Friday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Clear,2294,84
40.7533827198828 -73.9744428077131,760,Friday,CoCo Fresh Tea & Juice,Bubble Tea Shop,Food,8.8,Clear,2294,84
40.7567336821428 -73.9544570446014,998,Friday,Ed Koch Queensboro Bridge,Bridge,Outdoors & Recreation,-1.0,Clouds,2294,84
40.7495010170221 -73.9362375684007,999,Friday,Helen Uffner Vintage Clothing,Boutique,Shop & Service,-1.0,Clouds,2294,84
40.7562623163627 -73.9299631118774,1001,Friday,Subway Sandwiches,Sandwich Place,Food,6.0,Clouds,2294,84
40.7659815277128 -73.9144706726074,1066,Friday,Bike Stop,Bike Shop,Shop & Service,7.4,Clouds,2294,84
40.7658110529264 -73.9137792885274,1067,Friday,Melody Lounge,Hookah Bar,Nightlife Spot,7.2,Clouds,2294,84
40.7679469595098 -73.9159035212189,929,Saturday,Breaking Bad,Laundry Service,Shop & Service,-1.0,Clouds,2294,84
40.7678983694860 -73.9160700141525,932,Saturday,Beagle Kitten Command Centre,Housing Development,Residence,-1.0,Clouds,2294,84
40.7678608809452 -73.9161790956525,941,Saturday,Caverna Do Rodrigo,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2294,84
40.7654838850782 -73.9138252181282,1120,Saturday,Chubby Burgers & Chicken,Burger Joint,Food,5.5,Clouds,2294,84
40.7658353689891 -73.9126597511580,1120,Saturday,Anthrax's Petting Zoo,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2294,84
40.7671313476379 -73.9167819133651,1224,Saturday,Triboro Laundromat,Laundry Service,Shop & Service,7.0,Clouds,2294,84
40.7621110998566 -73.9253015371726,355,Sunday,Parisi Brothers Bakery,Bakery,Food,7.9,Clouds,2294,84
40.7563340000000 -73.9290672540665,355,Sunday,Copacabana Brazilian Restaurant,Brazilian Restaurant,Food,8.3,Clouds,2294,84
40.7567336821428 -73.9299631118774,355,Sunday,Key Food,Supermarket,Shop & Service,5.2,Clouds,2294,84
40.7526700742566 -73.9329886436462,356,Sunday,Zante,Restaurant,Food,-1.0,Clouds,2294,84
40.7504756227248 -73.9402842521667,360,Sunday,MTA Subway - Queensboro Plaza (N/W/7),Metro Station,Travel & Transport,-1.0,Clouds,2294,84
40.7531545627098 -73.9736048532768,503,Sunday,Kinneys park,Parking,Professional & Other Places,-1.0,Fog,2294,84
40.7530478920311 -73.9736278109812,503,Sunday,"At work busy as hell, pulling my hair!!!....how long till Friday??",Office,Professional & Other Places,-1.0,Fog,2294,84
40.7528567554950 -73.9736737263818,593,Sunday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Fog,2294,84
40.7528084533503 -73.9737024235016,631,Sunday,Midtown Hardware,Hardware Store,Shop & Service,7.1,Clouds,2294,84
40.7527410080238 -73.9733079722472,682,Sunday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Clear,2294,84
40.7538250000000 -73.9737990000000,683,Sunday,Udon West - Midtown East,Udon Restaurant,Food,8.0,Clear,2294,84
40.7504756227248 -73.9402842521667,810,Sunday,MTA Subway - Queensboro Plaza (N/W/7),Metro Station,Travel & Transport,-1.0,Clear,2294,84
40.7679469595098 -73.9159035212189,707,Monday,Breaking Bad,Laundry Service,Shop & Service,-1.0,Clouds,2296,84
40.7680121025554 -73.9159207446324,707,Monday,I Whupped Gaby,Sports Bar,Nightlife Spot,-1.0,Clouds,2296,84
40.7678608809452 -73.9161790956525,707,Monday,Caverna Do Rodrigo,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2296,84
40.7666965975005 -73.9214873313904,750,Monday,MTA Subway - 30th Ave (N/W),Metro Station,Travel & Transport,-1.0,Clouds,2296,84
40.7528084533503 -73.9737024235016,938,Monday,Midtown Hardware,Hardware Store,Shop & Service,7.1,Clouds,2296,84
40.7527522528278 -73.9735876349967,1048,Monday,TIA CREF Cafeteria,Building,Professional & Other Places,-1.0,Clear,2296,84
40.7532965067149 -73.9739377397225,1048,Monday,A Cafe @ lex and 45th,Salad Place,Food,-1.0,Clear,2296,84
40.7522887787384 -73.9742132315181,1091,Monday,Potbelly Sandwich Shop,Sandwich Place,Food,7.8,Clouds,2296,84
40.7521537657835 -73.9740180915370,1100,Monday,The Commerce Building,Office,Professional & Other Places,-1.0,Clouds,2296,84
40.7632186857876 -73.9241266250610,748,Tuesday,Astor Condominiums,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2296,84
40.7531545627098 -73.9736048532768,773,Tuesday,Kinneys park,Parking,Professional & Other Places,-1.0,Clear,2296,84
40.7530716014474 -73.9734671069929,812,Tuesday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clear,2296,84
40.7530478920311 -73.9736278109812,942,Tuesday,"At work busy as hell, pulling my hair!!!....how long till Friday??",Office,Professional & Other Places,-1.0,Clear,2296,84
40.7528567554950 -73.9736737263818,953,Tuesday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clear,2296,84
40.7563340000000 -73.9290672540665,1167,Tuesday,Copacabana Brazilian Restaurant,Brazilian Restaurant,Food,8.3,Clear,2296,84
40.7680188317024 -73.9160355673503,1326,Tuesday,the nicest morning!,Garden Center,Shop & Service,-1.0,Clear,2296,84
40.7680121025554 -73.9159207446324,1327,Tuesday,I Whupped Gaby,Sports Bar,Nightlife Spot,-1.0,Clear,2296,84
40.7678608809452 -73.9161790956525,1327,Tuesday,Caverna Do Rodrigo,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2296,84
40.7679469595098 -73.9159035212189,570,Wednesday,Breaking Bad,Laundry Service,Shop & Service,-1.0,Clear,2296,84
40.7680188317024 -73.9160355673503,571,Wednesday,the nicest morning!,Garden Center,Shop & Service,-1.0,Clear,2296,84
40.7674646838840 -73.9149275252941,641,Wednesday,Cypriana Liquor Store,Liquor Store,Shop & Service,6.5,Clear,2296,84
40.7673791569386 -73.9181184768677,1136,Wednesday,Favela Grill,Brazilian Restaurant,Food,8.8,Clear,2296,84
40.7676322407311 -73.9175110332453,1241,Wednesday,El Omda,Middle Eastern Restaurant,Food,7.0,Clear,2296,84
40.7678608809452 -73.9161790956525,808,Thursday,Caverna Do Rodrigo,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2296,84
40.7617536831753 -73.9177866054016,796,Saturday,Point Brazil,Brazilian Restaurant,Food,8.3,Clouds,2297,84
40.7547763651606 -73.9236998304767,935,Saturday,United Artists Kaufman Astoria 14,Movie Theater,Arts & Entertainment,8.3,Clouds,2297,84
40.7539579558496 -73.9145658314435,1054,Saturday,Sushi X,Sushi Restaurant,Food,7.6,Clouds,2297,84
40.7659815277128 -73.9144706726074,1055,Saturday,Bike Stop,Bike Shop,Shop & Service,7.4,Clouds,2297,84
40.7657414000000 -73.9145084000000,1225,Saturday,7W,Building,Professional & Other Places,-1.0,Clouds,2297,84
40.7659815277128 -73.9144706726074,1225,Saturday,Bike Stop,Bike Shop,Shop & Service,7.4,Clouds,2297,84
40.7658596400497 -73.9145779609680,1226,Saturday,Irish Rover,Pub,Nightlife Spot,8.5,Clouds,2297,84
40.7679469595098 -73.9159035212189,660,Sunday,Breaking Bad,Laundry Service,Shop & Service,-1.0,Clouds,2297,84
40.7680188317024 -73.9160355673503,661,Sunday,the nicest morning!,Garden Center,Shop & Service,-1.0,Clouds,2297,84
40.7680121025554 -73.9159207446324,661,Sunday,I Whupped Gaby,Sports Bar,Nightlife Spot,-1.0,Clouds,2297,84
40.7678608809452 -73.9161790956525,661,Sunday,Caverna Do Rodrigo,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2297,84
40.7677599703159 -73.9159400000000,1003,Sunday,Gnomeville,Home (private),Residence,-1.0,Clouds,2297,84
40.7658596400497 -73.9145779609680,1008,Sunday,Irish Rover,Pub,Nightlife Spot,8.5,Clouds,2297,84
40.7658430808691 -73.9149103017926,1151,Sunday,The UPS Store,Shipping Store,Shop & Service,6.4,Clouds,2297,84
40.7673791569386 -73.9181184768677,697,Thursday,Favela Grill,Brazilian Restaurant,Food,8.8,Clouds,2300,84
40.7671313476379 -73.9167819133651,842,Thursday,Triboro Laundromat,Laundry Service,Shop & Service,7.0,Clouds,2300,84
